%Door: Chris Geerse, 13 dec 2005
%Dit bestand gaat in principe uit van het bestand "Statistieken 01-01-1901 tot 31-12-1998 (Rob, 20-07-1999).txt".
%Daaraan zijn m.b.v. waterbase.nl en Dirk Vlag extra gegevens aan toegevoegd.
%
%
%DE VOLGENDE VARIABELEN WORDEN GEGEVEN:
%1 datum      01-01-1901     t/m   30-09-2005
%2 meerpeil   01-01-1976     t/m   30-09-2005     (geografisch) daggemiddelde IJsselmeer
%3 ql_d_g     01-01-1901     t/m   25-05-2005     gem. dagafvoer Lobith
%4 qo_d_g     01-01-1981     t/m   25-05-2005     gem. dagafvoer Olst
%
%Opmerking: hiaatwaarden worden weergegeven door negen negens, dus 999999999.
%
%
%BESCHRIJVING VAN DE VARIABELEN:
%
%1 datum         01-01-1901    t/m  30-09-2005
%Deze variabele heeft het formaat jjjjmmdd.
%
%
%2 meerpeil      01-01-1976    t/m  30-09-2005
%Eric's data:    01-01-1976    t/m  31-03-1995 zie Hydra-M deelrapport 2
%H. Oude Voshaar:01-04-1995    t/m  31-12-1998 werkzaam bij IJG, afd WSM (IJG was vroeger RDIJ)
%Dirk Vlag:      01-01-1999    t/m  30-09-2005 eveneens afkomstig van Harry Oude Voshaar
%
%Het meerpeil (d.w.z. centrum IJsselmeer) is als volgt bepaald:
%Eerst is voor de 8:00 uurswaarden het gewogen gemiddelde
%over 4 stations bepaald. Daarna is het gewogen gemiddelde bepaald voor
%de 20:00 uurswaarden. Dat levert dan twee getallen.
%Het gemiddelde van deze twee getallen vormt de waarde van het meerpeil.
%De gebruikte wegingsfactoren zijn:
%     Den Oever             0.215
%     Houtrib Noord         0.353
%     Lemmer                0.128
%     Kornwederzand Binnen  0.304
%Opmerking: in Eric's data komen geen hiaat-waarden voor;
%in Harry's data wel. De hiaatwaarden zijn vervangen door de hierna gegeven waarden:
%datum        hiaatwaarden  meerpeil na        omringende waarden
%                           interpolatie       
%19950709     999999999      -18               -19 * -17
%
%19951129     999999999      -40               -40 * * * * -40
%19951130     999999999      -40
%19951201     999999999      -40
%19951202     999999999      -40
%
%19951223     999999999      -40               -41 * -40
%19960219     999999999      -32               -29 * -36
%19960313     999999999      -40               -42 * -38
%19960323     999999999      -34               -35 * -33
%19960604     999999999      -16               -16 * -17
%19961107     999999999      -5                -10 * -1
%
%19970518     999999999      -14               -16 * * -13
%19970519     999999999      -14
%Hiaatwaarden komen niet voor in de door Dirk Vlag geleverde data.
%
%3 ql_d_g
%Gemiddelde dagafvoer Lobith (m3/s).
%
%Periode          01-01-1901     t/m    31-12-1998
%Deze gegevens komen uit de DONAR database (gedownload door Rob Lisman rond 20 juli 1999).
%Rob heeft steekproefsgewijs gecontroleerd dat deze data identiek zijn aan die in het spreadsheet van
%Bart Parmet (het Excel-bestand 01qlob98.xls van datum 08-01-1999).
%Overigens heeft Bart Parmet al eens vermeld dat zijn data uit DONAR komen.
%Er komen geen hiaat-waarden voor.
%
%periode      01-01-1999 t/m 25-05-2005
%Deze gegevens komen uit waterbase.nl (geen hiaatwaarden)
%
%
%4 qo_d_g     Gemiddelde dagafvoer Olst (m3/s).
%periode          01-01-1981 t/m 31-12-1998
%Deze gegevens komen uit de DONAR database (gedownload door Rob Lisman rond 20 juli 1999).
%Er komen in de genoemde periode geen hiaat-waarden voor.
%
%periode          01-01-1999 t/m 25-05-2005
%Deze gegevens komen uit waterbase.nl (geen hiaatwaarden)
%
%LET OP: DE KOLOMMEN ZIJN, MET NAME ONDERAAN, NIET ALTIJD NETJES UITGELIJND
%EN OOK NIET EVEN LANG
%                                                    
%datum        meerpeil         ql_d_g     qo_d_g
19200917     999999999          1700     999999999
19200918     999999999          1660     999999999
19200919     999999999          1620     999999999
19200920     999999999          1600     999999999
19200921     999999999          1610     999999999
19200922     999999999          1585     999999999
19200923     999999999          1570     999999999
19200924     999999999          1630     999999999
19200925     999999999          1730     999999999
19200926     999999999          1810     999999999
19200927     999999999          1815     999999999
19200928     999999999          1820     999999999
19200929     999999999          1860     999999999
19200930     999999999          1880     999999999
19201001     999999999          1920     999999999
19201002     999999999          1960     999999999
19201003     999999999          1950     999999999
19201004     999999999          1940     999999999
19201005     999999999          1915     999999999
19201006     999999999          1915     999999999
19201007     999999999          1900     999999999
19201008     999999999          1835     999999999
19201009     999999999          1790     999999999
19201010     999999999          1745     999999999
19201011     999999999          1695     999999999
19201012     999999999          1635     999999999
19201013     999999999          1590     999999999
19201014     999999999          1540     999999999
19201015     999999999          1495     999999999
19201016     999999999          1445     999999999
19201017     999999999          1435     999999999
19201018     999999999          1400     999999999
19201019     999999999          1360     999999999
19201020     999999999          1340     999999999
19201021     999999999          1340     999999999
19201022     999999999          1325     999999999
19201023     999999999          1360     999999999
19201024     999999999          1365     999999999
19201025     999999999          1315     999999999
19201026     999999999          1260     999999999
19201027     999999999          1245     999999999
19201028     999999999          1205     999999999
19201029     999999999          1165     999999999
19201030     999999999          1150     999999999
19201031     999999999          1120     999999999
19201101     999999999          1110     999999999
19201102     999999999          1075     999999999
19201103     999999999          1065     999999999
19201104     999999999          1060     999999999
19201105     999999999          1050     999999999
19201106     999999999          1035     999999999
19201107     999999999          1030     999999999
19201108     999999999          1015     999999999
19201109     999999999           995     999999999
19201110     999999999           980     999999999
19201111     999999999           975     999999999
19201112     999999999           960     999999999
19201113     999999999           960     999999999
19201114     999999999           955     999999999
19201115     999999999           950     999999999
19201116     999999999           945     999999999
19201117     999999999           945     999999999
19201118     999999999           945     999999999
19201119     999999999           940     999999999
19201120     999999999           940     999999999
19201121     999999999           945     999999999
19201122     999999999           960     999999999
19201123     999999999           940     999999999
19201124     999999999           920     999999999
19201125     999999999           900     999999999
19201126     999999999           885     999999999
19201127     999999999           880     999999999
